"Gene","Direction","Count","Files"
"DHX15","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DLG5","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJA1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJA2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJB11","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJC12","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJC19","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJC5","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJC7","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNAJC8","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNM2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNTTIP1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DNTTIP2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DOCK7","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DOLK","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DPH5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DPM1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DPP9","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DPY30","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DRG1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DSN1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DYNC1H1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DYNC1I2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DYRK1B","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"E2F6","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EBNA1BP2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ECD","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ECHS1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EED","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EEF1A1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EEF1D","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EEF1G","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EHBP1L1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EHD2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF1AY","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF2A","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF2B1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF2B2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF2B4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF2S2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF3B","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF3D","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF3E","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF3G","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF3L","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF4A2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF4A3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF4E","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF4G3","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EIF4H","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ELF4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ELP2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EMC10","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EMC7","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ENOPH1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EPB49","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EPS15","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ERCC1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ERI3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ERLEC1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ERP44","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ESYT1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ETV5","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EXOSC1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EXOSC2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EXOSC8","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAF1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM102A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM103A1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM115A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM120A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM129B","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM134C","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM18B1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM195B","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM208B","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM216A","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM222B","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM35A","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM3C","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM83H","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FANCF","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FANCL","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FASN","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FASTKD3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FBL","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FBXL18","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FBXO5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FBXO8","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FBXW4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FGFBP1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FHOD1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FKBP10","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FKBP9","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FLII","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FLJ45340","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FLNB","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FNDC3B","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FOXP4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FTX","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"G3BP1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GAA","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GART","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GATAD2A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GATSL2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GBE1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GCN1L1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GEMIN2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GEMIN6","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GFM2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GID4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GINS2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GIPC1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GLI2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GLIS2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GLRX","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GLTSCR1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GMPR2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GMPS","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GNB2L1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GNG11","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GOLGA2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GOLGA5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GPBP1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GPC1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GPN3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GPR135","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GPR37","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GPS1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GPSM2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GRAMD1A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GRIN2D","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GRSF1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GSPT1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GSS","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GTF2A2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GTF2E2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GTF3A","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GTF3C6","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GTPBP4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"H2AFZ","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HAT1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HAUS1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HBS1L","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HCCS","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HDAC2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HDAC7","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HERPUD1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIPK2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIRIP3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIST1H2BK","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIST1H4B","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HMGB1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HNRNPA1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HNRNPA2B1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HNRNPD","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HNRNPK","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HNRNPUL1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HNRPLL","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HOMER3","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HPS6","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HRSP12","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HSPA14","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HSPA4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HSPA5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HSPB11","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HSPD1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HSPG2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HUWE1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ICT1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IDH3A","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IDI1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IGBP1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IGSF3","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ILF2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IMMT","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IMPA1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IMPDH2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"INPP4A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"INSL4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"INTS1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"INTS7","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IQCB1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ISG20L2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ITGB3BP","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"IWS1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"JAGN1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"JMJD6","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"JTB","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"JUP","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KATNA1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KDM3A","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIAA0391","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIAA0930","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIAA0947","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIAA1279","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIF1C","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KPNA2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KRR1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KXD1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LAMA5","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LAMC1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LAMP1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LAMTOR4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LANCL2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LBX2.AS1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LCMT1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LEO1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LIMS1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LINC00641","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LLPH","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LMNA","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC100129434","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC100132832","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC100190986","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC100216545","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC283922","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC285359","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC401321","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOC440434","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LOXL2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LRP10","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LRRC42","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LSM1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LSM3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LTV1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LUC7L3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LXN","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"LYN","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MANF","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAP3K10","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAP4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAP7D1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAPKAPK5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAPKAPK5.AS1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MARCH4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAST2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAT2B","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MAVS","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MBD2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MBD4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MBIP","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MBOAT7","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MBTPS1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MBTPS2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MCM6","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MDH1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MEA1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MED11","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MED14","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MED17","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MED24","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MED4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MED6","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MESDC2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"METAP2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"METTL18","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"METTL5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MFF","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MFN2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MGAT2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MINPP1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MIOS","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MITD1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MKI67IP","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MKKS","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MLL2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MLL4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MLLT6","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"MMADHC","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
